"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2002",51.0957432898928,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2003",54.6565998968373,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2004",52.86176144636,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2005",51.9045455836218,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2006",54.1309039698047,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2007",49.6919997250911,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2008",47.0939062809744,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2009",40.3507986457131,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2010",44.5990699152688,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2011",49.3312769097787,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2012",59.0868682750155,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2013",67.1044777849529,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2014",73.4999386968276,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2015",73.1126652062501,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2016",71.9660924705539,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2017",72.7519257626143,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2018",70.3467394725231,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2019",70.1385816926822,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1992",20.4434051355848,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1993",33.4881390553639,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1994",41.2923035845404,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1995",50.6310667621705,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1996",54.4329525573736,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1997",51.3085818624467,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1998",50.0797225857995,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","1999",49.4004535592483,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2000",48.941882202159,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2001",46.4743671886346,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2002",44.7585389649815,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2003",42.2243309460216,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2004",45.1132665609591,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2005",46.0601603739372,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2006",46.2726008199604,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2007",47.4973482068779,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2008",47.3291327320265,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2009",42.4381384511748,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2010",50.2693733819795,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2011",48.799090246062,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2012",46.5536479185162,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2013",49.8014869956239,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2014",48.8975298323324,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2015",46.702225588438,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2016",47.315898228303,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2017",41.3231719744652,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2018",39.4893544874372,
"HUN","LTUNEMP","TOT","PC_UNEMP","A","2019",32.8483784685415,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1991",6.73475901691669,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1992",6.83446272991287,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1993",12.2002592352559,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1994",15.0669324978638,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1995",16.8091168091168,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1996",19.8338936128139,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1997",16.3138977635782,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1998",16.0690918607694,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","1999",11.7441454037049,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2000",11.8018018018018,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2001",12.5073227885178,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2002",11.0791366906474,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2003",8.07440719542109,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2004",11.2208892025405,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2005",13.2710809281267,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2006",7.31905665492003,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2007",7.97836375929682,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2008",4.06414762741652,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2009",6.90693133745525,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2010",21.2690478110134,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2011",27.8401671454687,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2012",27.906976744186,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2013",21.9406073253188,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2014",13.5851632157729,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2015",16.1495269601695,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2016",8.79228942284529,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2017",9.23515069109464,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2018",10.8620692069302,
"ISL","LTUNEMP","TOT","PC_UNEMP","A","2019",7.07532785696041,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1983",36.6754617414248,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1984",45.7643161381921,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1985",63.391304347826,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1986",63.9435414884516,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1987",64.6635632670334,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1988",64.3390425999121,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1989",66.0222329627839,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1990",65.9793814432989,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1991",61.5494978479196,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1992",58.7644399799095,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1993",59.1283854895413,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1994",64.3428988948835,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1995",61.6378795921007,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1996",59.503032460876,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1997",56.9712408355817,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","1999",55.3076711795359,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2000",37.290632532679,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2001",32.8056635507103,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2002",30.1491223255464,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2003",32.7609182671022,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2004",34.9410051989213,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2005",33.3709767298008,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2006",31.5681140198339,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2007",30.0278057458291,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2008",26.5256032628008,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2009",29.0808705158617,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2010",49.1229766449962,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2011",59.3205923435599,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2012",61.7357376209946,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2013",60.5931155363945,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2014",59.2170065991414,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2015",57.5728141967873,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2016",52.2894736386641,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2017",46.4566898671549,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2018",37.591209867801,
"IRL","LTUNEMP","TOT","PC_UNEMP","A","2019",33.2762818095593,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1983",58.2326764144945,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1984",63.8287797717694,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1985",66.2965565706254,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1986",67.0591614014933,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1987",66.2912731089045,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1988",68.6931730621051,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1989",69.5062885712053,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1990",69.8197806024725,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1991",68.0750590282092,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1992",58.1974762825826,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1993",57.6971160063801,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1994",61.4756178051885,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1995",63.5551765811298,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1996",65.6447415512775,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1997",66.3450372531417,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1998",59.5840505377122,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","1999",61.3766517636107,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2000",61.7730500943487,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2001",62.1666849741553,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2002",59.5811246993151,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2003",58.1094001700922,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2004",49.0089552941289,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2005",49.7593773959718,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2006",49.5657128617235,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2007",47.492346743512,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2008",45.7258431579327,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2009",44.5994500738066,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2010",48.4698469984502,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2011",51.9718369897861,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2012",53.1597196322828,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2013",56.9375111562127,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2014",61.3988836488864,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2015",58.924922850695,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2016",58.3216443475956,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2017",58.7792885660486,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2018",59.0329181620054,
"ITA","LTUNEMP","TOT","PC_UNEMP","A","2019",57.0239432964322,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1977",12.5984251968503,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1978",16.6666666666666,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1979",16.7883211678832,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1980",16.5217391304347,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1981",13.4751773049645,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1982",12.5,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1983",12.9032258064516,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1984",15.0602409638554,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1985",13.125,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1986",17.1779141104294,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1987",20.2185792349726,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1988",20.2380952380952,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1989",18.6666666666666,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1990",19.1489361702127,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1991",17.910447761194,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1992",15.9420289855072,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1993",15.5844155844155,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1994",17.5257731958762,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1995",18.0904522613065,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1996",19.2660550458715,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1997",21.7777777777777,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1998",20.3187250996015,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","1999",22.4025974025974,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2000",25.4658385093167,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2001",26.5822784810126,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2002",30.835734870317,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2003",33.5260115606936,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2004",33.6601307189542,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2005",33.3333333333333,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2006",32.9629629629629,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2007",31.9838056680161,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2008",33.3333333333333,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2009",28.5276073619631,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2010",37.5776397515527,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2011",39.4160583941605,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2012",38.4892086330935,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2013",41.2451361867704,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2014",37.5545851528384,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2015",35.5140186915887,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2016",39.5,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2017",36.7231638418079,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2018",31.9526627218934,
"JPN","LTUNEMP","TOT","PC_UNEMP","A","2019",32.2981366459627,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1990",2.57063421349722,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1991",4.16275033151913,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1992",3.78350917243597,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1993",2.6446688846677,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1994",5.41035563559089,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1995",4.41334018896539,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1996",3.8001584905917,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1997",2.56782840940409,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1998",1.45685795057826,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","1999",3.81102482715675,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2000",2.31154751446275,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2001",2.30717787921472,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2002",2.47702758072198,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2003",0.560428848437881,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2004",1.11433545715823,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2005",0.811999533856862,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2006",1.0883865655968,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2007",0.569331989395045,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2008",0.438144337755343,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2009",0.514426316007548,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2010",0.314090759171363,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2011",0.39420290327042,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2012",0.302700094793558,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2013",0.395843651939733,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2014",0.223713649375243,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2015",0.369079360907054,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2016",0.931338554987332,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2017",1.30923302717203,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2018",1.36054422127667,
"KOR","LTUNEMP","TOT","PC_UNEMP","A","2019",0.911996999434599,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1983",35.4166666666666,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1984",29.4117647058823,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1985",41.860465116279,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1986",31.25,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1987",40,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1988",30,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1989",47.3684210526315,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1990",47.3684210526315,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1991",31.25,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1992",14.2857142857142,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1993",31.578947368421,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1994",29.5670002257166,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1995",23.231787797505,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1996",27.5777422828171,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1997",34.5851570237372,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1998",31.300475071632,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","1999",32.3178239747707,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2000",22.3553329171626,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2001",28.446752288658,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2002",27.4312177238039,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2003",24.7210932255196,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2004",20.9845074150532,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2005",26.4367879045502,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2006",29.5221630652414,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2007",28.660125656923,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2008",32.3652626863343,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2009",23.0884411237613,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2010",29.2935551041362,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2011",28.8162411177029,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2012",30.2912955243001,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2013",30.4447950475142,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2014",27.3892476834587,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2015",28.4266799468093,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2016",34.9882606144742,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2017",38.2154348804997,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2018",24.7218691605596,
"LUX","LTUNEMP","TOT","PC_UNEMP","A","2019",22.7749017007084,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","1995",1.49555418945675,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","1996",2.20990188977431,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","1997",1.8143734251646,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","1998",0.813414680281438,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","1999",1.50477891426689,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2000",1.18579933010789,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2001",0.973923358165635,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2002",0.896659336849542,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2003",0.893978445047651,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2004",1.12176296864384,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2005",1.84689317906261,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2006",1.65747766518943,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2007",1.87146008036149,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2008",1.57738307418775,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2009",1.61915120755218,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2010",1.94045868138387,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2011",2.10352488970789,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2012",1.80374875952552,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2013",1.66574008922116,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2014",1.63539819143347,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2015",1.67016995461965,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2016",1.98565957990445,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2017",1.95570613778883,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2018",1.55204622268418,
"MEX","LTUNEMP","TOT","PC_UNEMP","A","2019",1.73997250521615,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1983",48.7887151180619,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1985",59.3921703296703,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1987",46.518588531821,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1988",49.078226208271,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1989",48.0840543881335,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1990",49.2908490382747,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1991",46.0735087366941,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1992",43.9128123338649,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1993",52.3661753297129,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1994",49.3723960141275,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1995",46.7894452025279,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1996",49.9509521399701,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1997",49.120459586018,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1998",47.8732798688398,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","1999",43.4590210178927,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2002",26.4663543462615,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2003",27.7019325999291,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2004",34.193661925413,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2005",40.2237170330718,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2006",42.9994893735604,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2007",39.3746336367818,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2008",34.4081475683246,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2009",24.7899565099978,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2010",27.5757981779686,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2011",33.188862792837,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2012",33.5304746095455,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2013",35.622101740766,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2014",39.9073519151372,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2015",43.5840154792486,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2016",42.7183683726671,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2017",40.6777567958995,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2018",37.9523125201214,
"NLD","LTUNEMP","TOT","PC_UNEMP","A","2019",31.3653104448301,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1986",7.93319425986259,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1987",10.5675146858633,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1988",13.4846463307632,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1989",17.4489794820717,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1990",22.0636662331232,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1991",24.3226969389158,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1992",32.372372624876,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1993",33.7628864971372,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1994",32.9350261188632,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1995",25.8405379642844,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1996",21.1665099193235,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1997",19.7267292315447,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1998",19.519519376389,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","1999",21.1442785864028,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2000",19.8656429881551,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2001",17.3447538630505,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2002",14.7629311943375,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2003",13.6094676344707,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2004",11.6504855463499,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2005",9.84308143999836,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2006",7.64951333283533,
"NZL","LTUNEMP","TOT","PC_UNEMP","A","2007",5.96797682912568,
